active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		2.928100	0.000000	1079.443000	0.004100	0.205000	82	0.082820	29.879098	0.260785	0
2.924000	1079.652000	1082.576000		2.971300	0.000000	1079.414800	0.047300	0.190000	76	0.076760	29.879098	0.255915	1
2.924000	1079.652000	1082.576000		3.012900	0.000000	1079.393200	0.088900	0.170000	68	0.068680	29.879098	0.248981	2
2.924000	1079.652000	1082.576000		3.072000	0.000000	1079.384100	0.148000	0.120000	48	0.048480	29.879098	0.230412	3
2.924000	1079.652000	1082.576000		3.147700	0.000000	1079.383400	0.223700	0.045000	18	0.018180	29.879098	0.202201	4
2.924000	1079.652000	1082.576000		3.156700	0.000000	1079.374400	0.232700	0.045000	18	0.018180	29.879098	0.202449	5
2.924000	1079.652000	1082.576000		3.165700	0.000000	1079.365400	0.241700	0.045000	18	0.018180	29.879098	0.202696	6
2.924000	1079.652000	1082.576000		3.174700	0.000000	1079.356400	0.250700	0.045000	18	0.018180	29.879098	0.202944	7
2.924000	1079.652000	1082.576000		3.183700	0.000000	1079.347400	0.259700	0.045000	18	0.018180	29.879098	0.203191	8
2.924000	1079.652000	1082.576000		3.192700	0.000000	1079.338400	0.268700	0.045000	18	0.018180	29.879098	0.203439	9
2.924000	1079.652000	1082.576000		3.201700	0.000000	1079.329400	0.277700	0.045000	18	0.018180	29.879098	0.203687	10
2.924000	1079.652000	1082.576000		3.210700	0.000000	1079.320400	0.286700	0.045000	18	0.018180	29.879098	0.203934	11
2.924000	1079.652000	1082.576000		3.219700	0.000000	1079.311400	0.295700	0.045000	18	0.018180	29.879098	0.204182	12
2.924000	1079.652000	1082.576000		3.228700	0.000000	1079.302400	0.304700	0.045000	18	0.018180	29.879098	0.204429	13
2.924000	1079.652000	1082.576000		3.237700	0.000000	1079.293400	0.313700	0.045000	18	0.018180	29.879098	0.204677	14
2.924000	1079.652000	1082.576000		3.246700	0.000000	1079.284400	0.322700	0.045000	18	0.018180	29.879098	0.204925	15
2.924000	1079.652000	1082.576000		3.255700	0.000000	1079.275400	0.331700	0.045000	18	0.018180	29.879098	0.205172	16
2.924000	1079.652000	1082.576000		3.264700	0.000000	1079.266400	0.340700	0.045000	18	0.018180	29.879098	0.205420	17
2.924000	1079.652000	1082.576000		3.273700	0.000000	1079.257400	0.349700	0.045000	18	0.018180	29.879098	0.205667	18
2.924000	1079.652000	1082.576000		3.282700	0.000000	1079.248400	0.358700	0.045000	18	0.018180	29.879098	0.205915	19
2.924000	1079.652000	1082.576000		3.291700	0.000000	1079.239400	0.367700	0.045000	18	0.018180	29.879098	0.206162	20
2.924000	1079.652000	1082.576000		3.300700	0.000000	1079.230400	0.376700	0.045000	18	0.018180	29.879098	0.206410	21
2.924000	1079.652000	1082.576000		3.309700	0.000000	1079.221400	0.385700	0.045000	18	0.018180	29.879098	0.206658	22
2.924000	1079.652000	1082.576000		3.318700	0.000000	1079.212400	0.394700	0.045000	18	0.018180	29.879098	0.206905	23
2.924000	1079.652000	1082.576000		3.327700	0.000000	1079.203400	0.403700	0.045000	18	0.018180	29.879098	0.207153	24
2.924000	1079.652000	1082.576000		3.336700	0.000000	1079.194400	0.412700	0.045000	18	0.018180	29.879098	0.207400	25
2.924000	1079.652000	1082.576000		3.345700	0.000000	1079.185400	0.421700	0.045000	18	0.018180	29.879098	0.207648	26
2.924000	1079.652000	1082.576000		3.354700	0.000000	1079.176400	0.430700	0.045000	18	0.018180	29.879098	0.207896	27
2.924000	1079.652000	1082.576000		3.363700	0.000000	1079.167400	0.439700	0.045000	18	0.018180	29.879098	0.208143	28
2.924000	1079.652000	1082.576000		3.372700	0.000000	1079.158400	0.448700	0.045000	18	0.018180	29.879098	0.208391	29
2.924000	1079.652000	1082.576000		3.381700	0.000000	1079.149400	0.457700	0.045000	18	0.018180	29.879098	0.208638	30
2.924000	1079.652000	1082.576000		3.390700	0.000000	1079.140400	0.466700	0.045000	18	0.018180	29.879098	0.208886	31
2.924000	1079.652000	1082.576000		3.399700	0.000000	1079.131400	0.475700	0.045000	18	0.018180	29.879098	0.209134	32
2.924000	1079.652000	1082.576000		3.408700	0.000000	1079.122400	0.484700	0.045000	18	0.018180	29.879098	0.209381	33
2.924000	1079.652000	1082.576000		3.417700	0.000000	1079.113400	0.493700	0.045000	18	0.018180	29.879098	0.209629	34
2.924000	1079.652000	1082.576000		3.426700	0.000000	1079.104400	0.502700	0.045000	18	0.018180	29.879098	0.209876	35
2.924000	1079.652000	1082.576000		3.435700	0.000000	1079.095400	0.511700	0.045000	18	0.018180	29.879098	0.210124	36
2.924000	1079.652000	1082.576000		3.444700	0.000000	1079.086400	0.520700	0.045000	18	0.018180	29.879098	0.210371	37
2.924000	1079.652000	1082.576000		3.453700	0.000000	1079.077400	0.529700	0.045000	18	0.018180	29.879098	0.210619	38
2.924000	1079.652000	1082.576000		3.462700	0.000000	1079.068400	0.538700	0.045000	18	0.018180	29.879098	0.210867	39
2.924000	1079.652000	1082.576000		3.471700	0.000000	1079.059400	0.547700	0.045000	18	0.018180	29.879098	0.211114	40
2.924000	1079.652000	1082.576000		3.480700	0.000000	1079.050400	0.556700	0.045000	18	0.018180	29.879098	0.211362	41
2.924000	1079.652000	1082.576000		3.489700	0.000000	1079.041400	0.565700	0.045000	18	0.018180	29.879098	0.211609	42
2.924000	1079.652000	1082.576000		3.498700	0.000000	1079.032400	0.574700	0.045000	18	0.018180	29.879098	0.211857	43
2.924000	1079.652000	1082.576000		3.507700	0.000000	1079.023400	0.583700	0.045000	18	0.018180	29.879098	0.212105	44
2.924000	1079.652000	1082.576000		3.516700	0.000000	1079.014400	0.592700	0.045000	18	0.018180	29.879098	0.212352	45
2.924000	1079.652000	1082.576000		3.525700	0.000000	1079.005400	0.601700	0.045000	18	0.018180	29.879098	0.212600	46
2.924000	1079.652000	1082.576000		3.534700	0.000000	1078.996400	0.610700	0.045000	18	0.018180	29.879098	0.212847	47
2.924000	1079.652000	1082.576000		3.543700	0.000000	1078.987400	0.619700	0.045000	18	0.018180	29.879098	0.213095	48
2.924000	1079.652000	1082.576000		3.552700	0.000000	1078.978400	0.628700	0.045000	18	0.018180	29.879098	0.213343	49
2.924000	1079.652000	1082.576000		3.561700	0.000000	1078.969400	0.637700	0.045000	18	0.018180	29.879098	0.213590	50
2.924000	1079.652000	1082.576000		3.570700	0.000000	1078.960400	0.646700	0.045000	18	0.018180	29.879098	0.213838	51
2.924000	1079.652000	1082.576000		3.579700	0.000000	1078.951400	0.655700	0.045000	18	0.018180	29.879098	0.214085	52
