active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.547000	1089.439000	1091.986000		2.556900	1089.350400	0.000000	0.009900	0.079200	198	0.001980	30.138814	0.693480	0
2.547000	1089.439000	1091.986000		2.652800	1089.254500	0.000000	0.105800	0.079200	198	0.001980	30.138814	0.696072	1
2.547000	1089.439000	1091.986000		2.751700	1089.155600	0.000000	0.204700	0.079200	198	0.001980	30.138814	0.698746	2
2.547000	1089.439000	1091.986000		2.850700	1089.056600	0.000000	0.303700	0.079200	198	0.001980	30.138814	0.701422	3
2.547000	1089.439000	1091.986000		2.949700	1088.957600	0.000000	0.402700	0.079200	198	0.001980	30.138814	0.704098	4
2.547000	1089.439000	1091.986000		3.048800	1088.858500	0.000000	0.501800	0.079200	198	0.001980	30.138814	0.706776	5
2.547000	1089.439000	1091.986000		3.147800	1088.759500	0.000000	0.600800	0.079200	198	0.001980	30.138814	0.709452	6
2.547000	1089.439000	1091.986000		3.246800	1088.660500	0.000000	0.699800	0.079200	198	0.001980	30.138814	0.712128	7
2.547000	1089.439000	1091.986000		3.345800	1088.561500	0.000000	0.798800	0.079200	198	0.001980	30.138814	0.714804	8
2.547000	1089.439000	1091.986000		3.444800	1088.462500	0.000000	0.897800	0.079200	198	0.001980	30.138814	0.717480	9
2.547000	1089.439000	1091.986000		3.543800	1088.363500	0.000000	0.996800	0.079200	198	0.001980	30.138814	0.720156	10
2.547000	1089.439000	1091.986000		3.642800	1088.264500	0.000000	1.095800	0.079200	198	0.001980	30.138814	0.722832	11
2.547000	1089.439000	1091.986000		3.741800	1088.165500	0.000000	1.194800	0.079200	198	0.001980	30.138814	0.725508	12
2.547000	1089.439000	1091.986000		3.840800	1088.066500	0.000000	1.293800	0.079200	198	0.001980	30.138814	0.728184	13
2.547000	1089.439000	1091.986000		3.939800	1087.967500	0.000000	1.392800	0.079200	198	0.001980	30.138814	0.730860	14
2.547000	1089.439000	1091.986000		4.038800	1087.868500	0.000000	1.491800	0.079200	198	0.001980	30.138814	0.733536	15
2.547000	1089.439000	1091.986000		4.137800	1087.769500	0.000000	1.590800	0.079200	198	0.001980	30.138814	0.736212	16
2.547000	1089.439000	1091.986000		4.236800	1087.670500	0.000000	1.689800	0.079200	198	0.001980	30.138814	0.738888	17
2.547000	1089.439000	1091.986000		4.335800	1087.571500	0.000000	1.788800	0.079200	198	0.001980	30.138814	0.741564	18
2.547000	1089.439000	1091.986000		4.434800	1087.472500	0.000000	1.887800	0.079200	198	0.001980	30.138814	0.744240	19
2.547000	1089.439000	1091.986000		4.533700	1087.373600	0.000000	1.986700	0.079200	198	0.001980	30.138814	0.746913	20
2.547000	1089.439000	1091.986000		4.632700	1087.274600	0.000000	2.085700	0.079200	198	0.001980	30.138814	0.749589	21
2.547000	1089.439000	1091.986000		4.731700	1087.175600	0.000000	2.184700	0.079200	198	0.001980	30.138814	0.752265	22
2.547000	1089.439000	1091.986000		4.830700	1087.076600	0.000000	2.283700	0.079200	198	0.001980	30.138814	0.754941	23
2.547000	1089.439000	1091.986000		4.929700	1086.977600	0.000000	2.382700	0.079200	198	0.001980	30.138814	0.757617	24
2.547000	1089.439000	1091.986000		5.028700	1086.878600	0.000000	2.481700	0.079200	198	0.001980	30.138814	0.760293	25
2.547000	1089.439000	1091.986000		5.127700	1086.779600	0.000000	2.580700	0.079200	198	0.001980	30.138814	0.762969	26
2.547000	1089.439000	1091.986000		5.226700	1086.680600	0.000000	2.679700	0.079200	198	0.001980	30.138814	0.765645	27
2.547000	1089.439000	1091.986000		5.325700	1086.581600	0.000000	2.778700	0.079200	198	0.001980	30.138814	0.768321	28
2.547000	1089.439000	1091.986000		5.424700	1086.482600	0.000000	2.877700	0.079200	198	0.001980	30.138814	0.770997	29
2.547000	1089.439000	1091.986000		5.523700	1086.383600	0.000000	2.976700	0.079200	198	0.001980	30.138814	0.773673	30
2.547000	1089.439000	1091.986000		5.622700	1086.284600	0.000000	3.075700	0.079200	198	0.001980	30.138814	0.776349	31
2.547000	1089.439000	1091.986000		5.721700	1086.185600	0.000000	3.174700	0.079200	198	0.001980	30.138814	0.779025	32
2.547000	1089.439000	1091.986000		5.820700	1086.086600	0.000000	3.273700	0.079200	198	0.001980	30.138814	0.781701	33
2.547000	1089.439000	1091.986000		5.919700	1085.987600	0.000000	3.372700	0.079200	198	0.001980	30.138814	0.784377	34
2.547000	1089.439000	1091.986000		6.018700	1085.888600	0.000000	3.471700	0.079200	198	0.001980	30.138814	0.787053	35
2.547000	1089.439000	1091.986000		6.117700	1085.789600	0.000000	3.570700	0.079200	198	0.001980	30.138814	0.789729	36
2.547000	1089.439000	1091.986000		6.216700	1085.690600	0.000000	3.669700	0.079200	198	0.001980	30.138814	0.792405	37
2.547000	1089.439000	1091.986000		6.315700	1085.591600	0.000000	3.768700	0.079200	198	0.001980	30.138814	0.795081	38
2.547000	1089.439000	1091.986000		6.414700	1085.492600	0.000000	3.867700	0.079200	198	0.001980	30.138814	0.797757	39
2.547000	1089.439000	1091.986000		6.513700	1085.393600	0.000000	3.966700	0.079200	198	0.001980	30.138814	0.800432	40
2.547000	1089.439000	1091.986000		6.612700	1085.294600	0.000000	4.065700	0.079200	198	0.001980	30.138814	0.803108	41
2.547000	1089.439000	1091.986000		6.711700	1085.195600	0.000000	4.164700	0.079200	198	0.001980	30.138814	0.805784	42
2.547000	1089.439000	1091.986000		6.810700	1085.096600	0.000000	4.263700	0.079200	198	0.001980	30.138814	0.808460	43
2.547000	1089.439000	1091.986000		6.909700	1084.997600	0.000000	4.362700	0.079200	198	0.001980	30.138814	0.811136	44
2.547000	1089.439000	1091.986000		7.008700	1084.898600	0.000000	4.461700	0.079200	198	0.001980	30.138814	0.813812	45
2.547000	1089.439000	1091.986000		7.107700	1084.799600	0.000000	4.560700	0.079200	198	0.001980	30.138814	0.816488	46
2.547000	1089.439000	1091.986000		7.206700	1084.700600	0.000000	4.659700	0.079200	198	0.001980	30.138814	0.819164	47
2.547000	1089.439000	1091.986000		7.305700	1084.601600	0.000000	4.758700	0.079200	198	0.001980	30.138814	0.821840	48
2.547000	1089.439000	1091.986000		7.404700	1084.502600	0.000000	4.857700	0.079200	198	0.001980	30.138814	0.824516	49
2.547000	1089.439000	1091.986000		7.503700	1084.403600	0.000000	4.956700	0.079200	198	0.001980	30.138814	0.827192	50
2.547000	1089.439000	1091.986000		7.602700	1084.304600	0.000000	5.055700	0.079200	198	0.001980	30.138814	0.829868	51
2.547000	1089.439000	1091.986000		7.701700	1084.205600	0.000000	5.154700	0.079200	198	0.001980	30.138814	0.832544	52
2.547000	1089.439000	1091.986000		7.800700	1084.106600	0.000000	5.253700	0.079200	198	0.001980	30.138814	0.835220	53
2.547000	1089.439000	1091.986000		7.899700	1084.007600	0.000000	5.352700	0.079200	198	0.001980	30.138814	0.837896	54
