active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		3.531100	1079.037800	0.000000	0.607100	0.007200	18	0.000180	29.879098	0.712690	43
2.924000	1079.652000	1082.576000		3.540100	1079.028800	0.000000	0.616100	0.007200	18	0.000180	29.879098	0.712933	44
2.924000	1079.652000	1082.576000		3.549100	1079.019800	0.000000	0.625100	0.007200	18	0.000180	29.879098	0.713176	45
2.924000	1079.652000	1082.576000		3.558100	1079.010800	0.000000	0.634100	0.007200	18	0.000180	29.879098	0.713420	46
2.924000	1079.652000	1082.576000		3.567100	1079.001800	0.000000	0.643100	0.007200	18	0.000180	29.879098	0.713663	47
2.924000	1079.652000	1082.576000		3.576100	1078.992800	0.000000	0.652100	0.007200	18	0.000180	29.879098	0.713906	48
2.924000	1079.652000	1082.576000		3.585100	1078.983800	0.000000	0.661100	0.007200	18	0.000180	29.879098	0.714150	49
2.924000	1079.652000	1082.576000		3.594100	1078.974800	0.000000	0.670100	0.007200	18	0.000180	29.879098	0.714393	50
2.924000	1079.652000	1082.576000		3.603100	1078.965800	0.000000	0.679100	0.007200	18	0.000180	29.879098	0.714636	51
2.924000	1079.652000	1082.576000		3.612100	1078.956800	0.000000	0.688100	0.007200	18	0.000180	29.879098	0.714879	52
2.924000	1079.652000	1082.576000		3.621100	1078.947800	0.000000	0.697100	0.007200	18	0.000180	29.879098	0.715123	53
2.924000	1079.652000	1082.576000		3.630100	1078.938800	0.000000	0.706100	0.007200	18	0.000180	29.879098	0.715366	54
2.924000	1079.652000	1082.576000		3.639100	1078.929800	0.000000	0.715100	0.007200	18	0.000180	29.879098	0.715609	55
2.924000	1079.652000	1082.576000		3.648100	1078.920800	0.000000	0.724100	0.007200	18	0.000180	29.879098	0.715852	56
2.924000	1079.652000	1082.576000		3.657100	1078.911800	0.000000	0.733100	0.007200	18	0.000180	29.879098	0.716096	57
2.924000	1079.652000	1082.576000		3.666100	1078.902800	0.000000	0.742100	0.007200	18	0.000180	29.879098	0.716339	58
2.924000	1079.652000	1082.576000		3.675100	1078.893800	0.000000	0.751100	0.007200	18	0.000180	29.879098	0.716582	59
2.924000	1079.652000	1082.576000		3.684100	1078.884800	0.000000	0.760100	0.007200	18	0.000180	29.879098	0.716825	60
2.924000	1079.652000	1082.576000		3.693100	1078.875800	0.000000	0.769100	0.007200	18	0.000180	29.879098	0.717069	61
2.924000	1079.652000	1082.576000		3.702100	1078.866800	0.000000	0.778100	0.007200	18	0.000180	29.879098	0.717312	62
2.924000	1079.652000	1082.576000		3.711100	1078.857800	0.000000	0.787100	0.007200	18	0.000180	29.879098	0.717555	63
2.924000	1079.652000	1082.576000		3.720100	1078.848800	0.000000	0.796100	0.007200	18	0.000180	29.879098	0.717799	64
2.924000	1079.652000	1082.576000		3.729100	1078.839800	0.000000	0.805100	0.007200	18	0.000180	29.879098	0.718042	65
2.924000	1079.652000	1082.576000		3.738100	1078.830800	0.000000	0.814100	0.007200	18	0.000180	29.879098	0.718285	66
2.924000	1079.652000	1082.576000		3.747100	1078.821800	0.000000	0.823100	0.007200	18	0.000180	29.879098	0.718528	67
2.924000	1079.652000	1082.576000		3.756100	1078.812800	0.000000	0.832100	0.007200	18	0.000180	29.879098	0.718772	68
2.924000	1079.652000	1082.576000		3.765100	1078.803800	0.000000	0.841100	0.007200	18	0.000180	29.879098	0.719015	69
2.924000	1079.652000	1082.576000		3.774100	1078.794800	0.000000	0.850100	0.007200	18	0.000180	29.879098	0.719258	70
2.924000	1079.652000	1082.576000		3.783100	1078.785800	0.000000	0.859100	0.007200	18	0.000180	29.879098	0.719501	71
2.924000	1079.652000	1082.576000		3.792100	1078.776800	0.000000	0.868100	0.007200	18	0.000180	29.879098	0.719745	72
2.924000	1079.652000	1082.576000		3.801100	1078.767800	0.000000	0.877100	0.007200	18	0.000180	29.879098	0.719988	73
2.924000	1079.652000	1082.576000		3.810100	1078.758800	0.000000	0.886100	0.007200	18	0.000180	29.879098	0.720231	74
2.924000	1079.652000	1082.576000		3.819100	1078.749800	0.000000	0.895100	0.007200	18	0.000180	29.879098	0.720475	75
2.924000	1079.652000	1082.576000		3.828100	1078.740800	0.000000	0.904100	0.007200	18	0.000180	29.879098	0.720718	76
2.924000	1079.652000	1082.576000		3.837100	1078.731800	0.000000	0.913100	0.007200	18	0.000180	29.879098	0.720961	77
2.924000	1079.652000	1082.576000		3.846100	1078.722800	0.000000	0.922100	0.007200	18	0.000180	29.879098	0.721204	78
2.924000	1079.652000	1082.576000		3.855100	1078.713800	0.000000	0.931100	0.007200	18	0.000180	29.879098	0.721448	79
2.924000	1079.652000	1082.576000		3.864100	1078.704800	0.000000	0.940100	0.007200	18	0.000180	29.879098	0.721691	80
2.924000	1079.652000	1082.576000		3.873100	1078.695800	0.000000	0.949100	0.007200	18	0.000180	29.879098	0.721934	81
2.924000	1079.652000	1082.576000		3.882100	1078.686800	0.000000	0.958100	0.007200	18	0.000180	29.879098	0.722177	82
2.924000	1079.652000	1082.576000		3.891100	1078.677800	0.000000	0.967100	0.007200	18	0.000180	29.879098	0.722421	83
2.924000	1079.652000	1082.576000		3.900100	1078.668800	0.000000	0.976100	0.007200	18	0.000180	29.879098	0.722664	84
2.924000	1079.652000	1082.576000		3.909100	1078.659800	0.000000	0.985100	0.007200	18	0.000180	29.879098	0.722907	85
2.924000	1079.652000	1082.576000		3.918100	1078.650800	0.000000	0.994100	0.007200	18	0.000180	29.879098	0.723151	86
2.924000	1079.652000	1082.576000		3.927100	1078.641800	0.000000	1.003100	0.007200	18	0.000180	29.879098	0.723394	87
2.924000	1079.652000	1082.576000		3.936100	1078.632800	0.000000	1.012100	0.007200	18	0.000180	29.879098	0.723637	88
2.924000	1079.652000	1082.576000		3.945100	1078.623800	0.000000	1.021100	0.007200	18	0.000180	29.879098	0.723880	89
2.924000	1079.652000	1082.576000		3.954100	1078.614800	0.000000	1.030100	0.007200	18	0.000180	29.879098	0.724124	90
2.924000	1079.652000	1082.576000		3.963100	1078.605800	0.000000	1.039100	0.007200	18	0.000180	29.879098	0.724367	91
2.924000	1079.652000	1082.576000		3.972100	1078.596800	0.000000	1.048100	0.007200	18	0.000180	29.879098	0.724610	92
2.924000	1079.652000	1082.576000		3.981100	1078.587800	0.000000	1.057100	0.007200	18	0.000180	29.879098	0.724853	93
