active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		2.932500	1079.626700	0.000000	0.008500	0.017000	170	0.008500	162.386400	32.837176	0
2.924000	1079.652000	1082.576000		3.012500	1079.549900	0.000000	0.088500	0.013800	138	0.006900	162.386400	32.845272	1
2.924000	1079.652000	1082.576000		3.080900	1079.482500	0.000000	0.156900	0.012800	128	0.006400	162.386400	32.853010	2
2.924000	1079.652000	1082.576000		3.142700	1079.425300	0.000000	0.218700	0.008200	82	0.004100	162.386400	32.858264	3
2.924000	1079.652000	1082.576000		3.182800	1079.391500	0.000000	0.258800	0.001800	18	0.000900	162.386400	32.860065	4
2.924000	1079.652000	1082.576000		3.191800	1079.382500	0.000000	0.267800	0.001800	18	0.000900	162.386400	32.861145	5
2.924000	1079.652000	1082.576000		3.200800	1079.373500	0.000000	0.276800	0.001800	18	0.000900	162.386400	32.862225	6
2.924000	1079.652000	1082.576000		3.209800	1079.364500	0.000000	0.285800	0.001800	18	0.000900	162.386400	32.863305	7
2.924000	1079.652000	1082.576000		3.218800	1079.355500	0.000000	0.294800	0.001800	18	0.000900	162.386400	32.864385	8
2.924000	1079.652000	1082.576000		3.227800	1079.346500	0.000000	0.303800	0.001800	18	0.000900	162.386400	32.865465	9
2.924000	1079.652000	1082.576000		3.236800	1079.337500	0.000000	0.312800	0.001800	18	0.000900	162.386400	32.866545	10
2.924000	1079.652000	1082.576000		3.245800	1079.328500	0.000000	0.321800	0.001800	18	0.000900	162.386400	32.867625	11
2.924000	1079.652000	1082.576000		3.254800	1079.319500	0.000000	0.330800	0.001800	18	0.000900	162.386400	32.868705	12
2.924000	1079.652000	1082.576000		3.263800	1079.310500	0.000000	0.339800	0.001800	18	0.000900	162.386400	32.869785	13
2.924000	1079.652000	1082.576000		3.272800	1079.301500	0.000000	0.348800	0.001800	18	0.000900	162.386400	32.870865	14
2.924000	1079.652000	1082.576000		3.281800	1079.292500	0.000000	0.357800	0.001800	18	0.000900	162.386400	32.871945	15
2.924000	1079.652000	1082.576000		3.290800	1079.283500	0.000000	0.366800	0.001800	18	0.000900	162.386400	32.873025	16
2.924000	1079.652000	1082.576000		3.299800	1079.274500	0.000000	0.375800	0.001800	18	0.000900	162.386400	32.874105	17
2.924000	1079.652000	1082.576000		3.308800	1079.265500	0.000000	0.384800	0.001800	18	0.000900	162.386400	32.875185	18
2.924000	1079.652000	1082.576000		3.317800	1079.256500	0.000000	0.393800	0.001800	18	0.000900	162.386400	32.876265	19
2.924000	1079.652000	1082.576000		3.326800	1079.247500	0.000000	0.402800	0.001800	18	0.000900	162.386400	32.877345	20
2.924000	1079.652000	1082.576000		3.335800	1079.238500	0.000000	0.411800	0.001800	18	0.000900	162.386400	32.878425	21
2.924000	1079.652000	1082.576000		3.344800	1079.229500	0.000000	0.420800	0.001800	18	0.000900	162.386400	32.879505	22
2.924000	1079.652000	1082.576000		3.353800	1079.220500	0.000000	0.429800	0.001800	18	0.000900	162.386400	32.880585	23
2.924000	1079.652000	1082.576000		3.362800	1079.211500	0.000000	0.438800	0.001800	18	0.000900	162.386400	32.881665	24
2.924000	1079.652000	1082.576000		3.371800	1079.202500	0.000000	0.447800	0.001800	18	0.000900	162.386400	32.882745	25
2.924000	1079.652000	1082.576000		3.380800	1079.193500	0.000000	0.456800	0.001800	18	0.000900	162.386400	32.883825	26
2.924000	1079.652000	1082.576000		3.389800	1079.184500	0.000000	0.465800	0.001800	18	0.000900	162.386400	32.884905	27
2.924000	1079.652000	1082.576000		3.398800	1079.175500	0.000000	0.474800	0.001800	18	0.000900	162.386400	32.885985	28
2.924000	1079.652000	1082.576000		3.407800	1079.166500	0.000000	0.483800	0.001800	18	0.000900	162.386400	32.887065	29
2.924000	1079.652000	1082.576000		3.416800	1079.157500	0.000000	0.492800	0.001800	18	0.000900	162.386400	32.888145	30
2.924000	1079.652000	1082.576000		3.425800	1079.148500	0.000000	0.501800	0.001800	18	0.000900	162.386400	32.889225	31
2.924000	1079.652000	1082.576000		3.434800	1079.139500	0.000000	0.510800	0.001800	18	0.000900	162.386400	32.890305	32
2.924000	1079.652000	1082.576000		3.443800	1079.130500	0.000000	0.519800	0.001800	18	0.000900	162.386400	32.891385	33
2.924000	1079.652000	1082.576000		3.452800	1079.121500	0.000000	0.528800	0.001800	18	0.000900	162.386400	32.892465	34
2.924000	1079.652000	1082.576000		3.461800	1079.112500	0.000000	0.537800	0.001800	18	0.000900	162.386400	32.893545	35
2.924000	1079.652000	1082.576000		3.470800	1079.103500	0.000000	0.546800	0.001800	18	0.000900	162.386400	32.894625	36
2.924000	1079.652000	1082.576000		3.479800	1079.094500	0.000000	0.555800	0.001800	18	0.000900	162.386400	32.895705	37
2.924000	1079.652000	1082.576000		3.488800	1079.085500	0.000000	0.564800	0.001800	18	0.000900	162.386400	32.896785	38
2.924000	1079.652000	1082.576000		3.497800	1079.076500	0.000000	0.573800	0.001800	18	0.000900	162.386400	32.897865	39
2.924000	1079.652000	1082.576000		3.506800	1079.067500	0.000000	0.582800	0.001800	18	0.000900	162.386400	32.898945	40
2.924000	1079.652000	1082.576000		3.515800	1079.058500	0.000000	0.591800	0.001800	18	0.000900	162.386400	32.900025	41
2.924000	1079.652000	1082.576000		3.524800	1079.049500	0.000000	0.600800	0.001800	18	0.000900	162.386400	32.901105	42
2.924000	1079.652000	1082.576000		3.533800	1079.040500	0.000000	0.609800	0.001800	18	0.000900	162.386400	32.902185	43
2.924000	1079.652000	1082.576000		3.542800	1079.031500	0.000000	0.618800	0.001800	18	0.000900	162.386400	32.903265	44
2.924000	1079.652000	1082.576000		3.551800	1079.022500	0.000000	0.627800	0.001800	18	0.000900	162.386400	32.904345	45
2.924000	1079.652000	1082.576000		3.560800	1079.013500	0.000000	0.636800	0.001800	18	0.000900	162.386400	32.905425	46
2.924000	1079.652000	1082.576000		3.569800	1079.004500	0.000000	0.645800	0.001800	18	0.000900	162.386400	32.906505	47
2.924000	1079.652000	1082.576000		3.578800	1078.995500	0.000000	0.654800	0.001800	18	0.000900	162.386400	32.907585	48
