active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.547000	1089.439000	1091.986000		2.556900	0.000000	1089.360400	0.009900	0.069300	198	0.059400	163.797900	11.336539	0
2.547000	1089.439000	1091.986000		2.652800	0.000000	1089.264500	0.105800	0.069300	198	0.059400	163.797900	11.349965	1
2.547000	1089.439000	1091.986000		2.751700	0.000000	1089.165600	0.204700	0.069300	198	0.059400	163.797900	11.363811	2
2.547000	1089.439000	1091.986000		2.850700	0.000000	1089.066600	0.303700	0.069300	198	0.059400	163.797900	11.377671	3
2.547000	1089.439000	1091.986000		2.949700	0.000000	1088.967600	0.402700	0.069300	198	0.059400	163.797900	11.391531	4
2.547000	1089.439000	1091.986000		3.048800	0.000000	1088.868500	0.501800	0.069300	198	0.059400	163.797900	11.405405	5
2.547000	1089.439000	1091.986000		3.147800	0.000000	1088.769500	0.600800	0.069300	198	0.059400	163.797900	11.419265	6
2.547000	1089.439000	1091.986000		3.246800	0.000000	1088.670500	0.699800	0.069300	198	0.059400	163.797900	11.433125	7
2.547000	1089.439000	1091.986000		3.345800	0.000000	1088.571500	0.798800	0.069300	198	0.059400	163.797900	11.446985	8
2.547000	1089.439000	1091.986000		3.444800	0.000000	1088.472500	0.897800	0.069300	198	0.059400	163.797900	11.460845	9
2.547000	1089.439000	1091.986000		3.543800	0.000000	1088.373500	0.996800	0.069300	198	0.059400	163.797900	11.474705	10
2.547000	1089.439000	1091.986000		3.642800	0.000000	1088.274500	1.095800	0.069300	198	0.059400	163.797900	11.488565	11
2.547000	1089.439000	1091.986000		3.741800	0.000000	1088.175500	1.194800	0.069300	198	0.059400	163.797900	11.502425	12
2.547000	1089.439000	1091.986000		3.840800	0.000000	1088.076500	1.293800	0.069300	198	0.059400	163.797900	11.516285	13
2.547000	1089.439000	1091.986000		3.939800	0.000000	1087.977500	1.392800	0.069300	198	0.059400	163.797900	11.530145	14
2.547000	1089.439000	1091.986000		4.038800	0.000000	1087.878500	1.491800	0.069300	198	0.059400	163.797900	11.544005	15
2.547000	1089.439000	1091.986000		4.137800	0.000000	1087.779500	1.590800	0.069300	198	0.059400	163.797900	11.557865	16
2.547000	1089.439000	1091.986000		4.236800	0.000000	1087.680500	1.689800	0.069300	198	0.059400	163.797900	11.571725	17
2.547000	1089.439000	1091.986000		4.335800	0.000000	1087.581500	1.788800	0.069300	198	0.059400	163.797900	11.585585	18
2.547000	1089.439000	1091.986000		4.434800	0.000000	1087.482500	1.887800	0.069300	198	0.059400	163.797900	11.599445	19
2.547000	1089.439000	1091.986000		4.533700	0.000000	1087.383600	1.986700	0.069300	198	0.059400	163.797900	11.613291	20
2.547000	1089.439000	1091.986000		4.632700	0.000000	1087.284600	2.085700	0.069300	198	0.059400	163.797900	11.627151	21
2.547000	1089.439000	1091.986000		4.731700	0.000000	1087.185600	2.184700	0.069300	198	0.059400	163.797900	11.641011	22
2.547000	1089.439000	1091.986000		4.830700	0.000000	1087.086600	2.283700	0.069300	198	0.059400	163.797900	11.654871	23
2.547000	1089.439000	1091.986000		4.929700	0.000000	1086.987600	2.382700	0.069300	198	0.059400	163.797900	11.668731	24
2.547000	1089.439000	1091.986000		5.028700	0.000000	1086.888600	2.481700	0.069300	198	0.059400	163.797900	11.682591	25
2.547000	1089.439000	1091.986000		5.127700	0.000000	1086.789600	2.580700	0.069300	198	0.059400	163.797900	11.696451	26
2.547000	1089.439000	1091.986000		5.226700	0.000000	1086.690600	2.679700	0.069300	198	0.059400	163.797900	11.710311	27
2.547000	1089.439000	1091.986000		5.325700	0.000000	1086.591600	2.778700	0.069300	198	0.059400	163.797900	11.724171	28
